ocel:eid,ocel:type:A,ocel:activity,ocel:timestamp,ocel:type:O
9580,['Application_534062346'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_937299872', 'Offer_722401288']"
9581,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_937299872']
9582,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_722401288']
9598,['Application_286126823'],Create application,2023-01-03 16:00:00+00:00,[]
9599,['Application_286126823'],Submit,2023-01-03 16:00:00+00:00,[]
9600,['Application_286126823'],Complete,2023-01-03 16:00:00+00:00,[]
9601,['Application_286126823'],Accept,2023-01-03 16:00:00+00:00,[]
9602,['Application_286126823'],Create offer,2023-01-03 16:00:00+00:00,['Offer_432781928']
9603,['Application_286126823'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1374159253']
9604,[],Send,2023-01-03 16:00:00+00:00,['Offer_1374159253']
9605,[],Send,2023-01-03 16:00:00+00:00,['Offer_432781928']
9606,[],Call,2023-01-03 16:00:00+00:00,['Offer_432781928']
9607,['Application_286126823'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_432781928', 'Offer_1374159253']"
9608,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1374159253']
9609,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_432781928']
9620,['Application_869796961'],Create application,2023-01-03 16:00:00+00:00,[]
9621,['Application_869796961'],Submit,2023-01-03 16:00:00+00:00,[]
9622,['Application_869796961'],Complete,2023-01-03 16:00:00+00:00,[]
9623,['Application_869796961'],Accept,2023-01-03 16:00:00+00:00,[]
9624,['Application_869796961'],Create offer,2023-01-03 16:00:00+00:00,['Offer_257458174']
9625,['Application_869796961'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1960741813']
9626,[],Send,2023-01-03 16:00:00+00:00,['Offer_1960741813']
9627,[],Send,2023-01-03 16:00:00+00:00,['Offer_257458174']
9628,[],Call,2023-01-03 16:00:00+00:00,['Offer_257458174']
9629,['Application_869796961'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_257458174', 'Offer_1960741813']"
9630,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1960741813']
9631,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_257458174']
9645,['Application_580307478'],Create application,2023-01-03 16:00:00+00:00,[]
9646,['Application_580307478'],Submit,2023-01-03 16:00:00+00:00,[]
9647,['Application_580307478'],Complete,2023-01-03 16:00:00+00:00,[]
9648,['Application_580307478'],Accept,2023-01-03 16:00:00+00:00,[]
9649,['Application_580307478'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1319727748']
9650,[],Send,2023-01-03 16:00:00+00:00,['Offer_1319727748']
9651,[],Call,2023-01-03 16:00:00+00:00,['Offer_1319727748']
9652,['Application_580307478'],Create offer,2023-01-03 16:00:00+00:00,['Offer_975190324']
9653,[],Send,2023-01-03 16:00:00+00:00,['Offer_975190324']
9654,['Application_580307478'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1319727748', 'Offer_975190324']"
9655,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_975190324']
9656,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1319727748']
9657,['Application_1593442109'],Create application,2023-01-03 16:00:00+00:00,[]
9658,['Application_1593442109'],Submit,2023-01-03 16:00:00+00:00,[]
9659,['Application_1593442109'],Complete,2023-01-03 16:00:00+00:00,[]
9660,['Application_1593442109'],Accept,2023-01-03 16:00:00+00:00,[]
9661,['Application_1593442109'],Create offer,2023-01-03 16:00:00+00:00,['Offer_54567257']
9662,['Application_1593442109'],Create offer,2023-01-03 16:00:00+00:00,['Offer_379101449']
9663,[],Send,2023-01-03 16:00:00+00:00,['Offer_379101449']
9664,[],Send,2023-01-03 16:00:00+00:00,['Offer_54567257']
9665,[],Call,2023-01-03 16:00:00+00:00,['Offer_54567257']
9666,['Application_1593442109'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_54567257', 'Offer_379101449']"
9667,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_379101449']
9668,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_54567257']
9704,['Application_142929015'],Create application,2023-01-03 16:00:00+00:00,[]
9705,['Application_142929015'],Submit,2023-01-03 16:00:00+00:00,[]
9706,['Application_142929015'],Complete,2023-01-03 16:00:00+00:00,[]
9707,['Application_142929015'],Accept,2023-01-03 16:00:00+00:00,[]
9708,['Application_142929015'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1076154609']
9709,['Application_142929015'],Create offer,2023-01-03 16:00:00+00:00,['Offer_460161151']
9710,[],Send,2023-01-03 16:00:00+00:00,['Offer_460161151']
9711,[],Send,2023-01-03 16:00:00+00:00,['Offer_1076154609']
9712,[],Call,2023-01-03 16:00:00+00:00,['Offer_1076154609']
9713,['Application_142929015'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1076154609', 'Offer_460161151']"
9714,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_460161151']
9715,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1076154609']
9716,['Application_520825110'],Create application,2023-01-03 16:00:00+00:00,[]
9717,['Application_520825110'],Complete,2023-01-03 16:00:00+00:00,[]
9718,['Application_520825110'],Accept,2023-01-03 16:00:00+00:00,[]
9719,['Application_520825110'],Create offer,2023-01-03 16:00:00+00:00,['Offer_107241457']
9720,['Application_520825110'],Create offer,2023-01-03 16:00:00+00:00,['Offer_680607875']
9721,[],Send,2023-01-03 16:00:00+00:00,['Offer_680607875']
9722,[],Send,2023-01-03 16:00:00+00:00,['Offer_107241457']
9723,[],Call,2023-01-03 16:00:00+00:00,['Offer_107241457']
9724,['Application_520825110'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_107241457', 'Offer_680607875']"
9725,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_680607875']
9726,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_107241457']
9727,['Application_1912761593'],Create application,2023-01-03 16:00:00+00:00,[]
9728,['Application_1912761593'],Complete,2023-01-03 16:00:00+00:00,[]
9729,['Application_1912761593'],Accept,2023-01-03 16:00:00+00:00,[]
9730,['Application_1912761593'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1271016786']
9731,['Application_1912761593'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1115318313']
9732,[],Send,2023-01-03 16:00:00+00:00,['Offer_1115318313']
9733,[],Send,2023-01-03 16:00:00+00:00,['Offer_1271016786']
9734,[],Call,2023-01-03 16:00:00+00:00,['Offer_1271016786']
9735,['Application_1912761593'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1271016786', 'Offer_1115318313']"
9736,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1115318313']
9737,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1271016786']
9738,['Application_1419455511'],Create application,2023-01-03 16:00:00+00:00,[]
9739,['Application_1419455511'],Submit,2023-01-03 16:00:00+00:00,[]
9740,['Application_1419455511'],Complete,2023-01-03 16:00:00+00:00,[]
9741,['Application_1419455511'],Accept,2023-01-03 16:00:00+00:00,[]
9742,['Application_1419455511'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1359987962']
9743,['Application_1419455511'],Create offer,2023-01-03 16:00:00+00:00,['Offer_718631675']
9744,[],Send,2023-01-03 16:00:00+00:00,['Offer_718631675']
9745,[],Send,2023-01-03 16:00:00+00:00,['Offer_1359987962']
9746,[],Call,2023-01-03 16:00:00+00:00,['Offer_1359987962']
9747,['Application_1419455511'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1359987962', 'Offer_718631675']"
9748,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_718631675']
9749,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1359987962']
9750,['Application_1357645890'],Create application,2023-01-03 16:00:00+00:00,[]
9751,['Application_1357645890'],Submit,2023-01-03 16:00:00+00:00,[]
9752,['Application_1357645890'],Complete,2023-01-03 16:00:00+00:00,[]
9753,['Application_1357645890'],Accept,2023-01-03 16:00:00+00:00,[]
9754,['Application_1357645890'],Create offer,2023-01-03 16:00:00+00:00,['Offer_641788431']
9755,['Application_1357645890'],Create offer,2023-01-03 16:00:00+00:00,['Offer_826202888']
9756,[],Send,2023-01-03 16:00:00+00:00,['Offer_826202888']
9757,[],Send,2023-01-03 16:00:00+00:00,['Offer_641788431']
9758,[],Call,2023-01-03 16:00:00+00:00,['Offer_641788431']
9759,['Application_1357645890'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_826202888', 'Offer_641788431']"
9760,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_826202888']
9761,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_641788431']
9777,['Application_1756929080'],Create application,2023-01-03 16:00:00+00:00,[]
9778,['Application_1756929080'],Submit,2023-01-03 16:00:00+00:00,[]
9779,['Application_1756929080'],Complete,2023-01-03 16:00:00+00:00,[]
9780,['Application_1756929080'],Accept,2023-01-03 16:00:00+00:00,[]
9781,['Application_1756929080'],Create offer,2023-01-03 16:00:00+00:00,['Offer_494726383']
9782,[],Send,2023-01-03 16:00:00+00:00,['Offer_494726383']
9783,[],Call,2023-01-03 16:00:00+00:00,['Offer_494726383']
9784,['Application_1756929080'],Create offer,2023-01-03 16:00:00+00:00,['Offer_441970609']
9785,[],Send,2023-01-03 16:00:00+00:00,['Offer_441970609']
9786,['Application_1756929080'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_494726383', 'Offer_441970609']"
9787,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_441970609']
9788,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_494726383']
9808,['Application_475614797'],Create application,2023-01-03 16:00:00+00:00,[]
9809,['Application_475614797'],Submit,2023-01-03 16:00:00+00:00,[]
9810,['Application_475614797'],Complete,2023-01-03 16:00:00+00:00,[]
9811,['Application_475614797'],Accept,2023-01-03 16:00:00+00:00,[]
9812,['Application_475614797'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1150071991']
9813,[],Send,2023-01-03 16:00:00+00:00,['Offer_1150071991']
9814,[],Call,2023-01-03 16:00:00+00:00,['Offer_1150071991']
9815,['Application_475614797'],Create offer,2023-01-03 16:00:00+00:00,['Offer_23236166']
9816,[],Send,2023-01-03 16:00:00+00:00,['Offer_23236166']
9817,['Application_475614797'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_23236166', 'Offer_1150071991']"
9818,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_23236166']
9819,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1150071991']
9910,['Application_1397232541'],Create application,2023-01-03 16:00:00+00:00,[]
9911,['Application_1397232541'],Submit,2023-01-03 16:00:00+00:00,[]
9912,['Application_1397232541'],Complete,2023-01-03 16:00:00+00:00,[]
9913,['Application_1397232541'],Accept,2023-01-03 16:00:00+00:00,[]
9914,['Application_1397232541'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1844875247']
9915,[],Send,2023-01-03 16:00:00+00:00,['Offer_1844875247']
9916,[],Call,2023-01-03 16:00:00+00:00,['Offer_1844875247']
9917,['Application_1397232541'],Create offer,2023-01-03 16:00:00+00:00,['Offer_484964565']
9918,[],Send,2023-01-03 16:00:00+00:00,['Offer_484964565']
9919,['Application_1397232541'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_484964565', 'Offer_1844875247']"
9920,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_484964565']
9921,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1844875247']
9955,['Application_563893031'],Create application,2023-01-03 16:00:00+00:00,[]
9956,['Application_563893031'],Complete,2023-01-03 16:00:00+00:00,[]
9957,['Application_563893031'],Accept,2023-01-03 16:00:00+00:00,[]
9958,['Application_563893031'],Create offer,2023-01-03 16:00:00+00:00,['Offer_536506343']
9959,['Application_563893031'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1913410090']
9960,[],Send,2023-01-03 16:00:00+00:00,['Offer_1913410090']
9961,[],Send,2023-01-03 16:00:00+00:00,['Offer_536506343']
9962,[],Call,2023-01-03 16:00:00+00:00,['Offer_536506343']
9963,['Application_563893031'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1913410090', 'Offer_536506343']"
9964,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1913410090']
9965,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_536506343']
10018,['Application_270274288'],Create application,2023-01-03 16:00:00+00:00,[]
10019,['Application_270274288'],Submit,2023-01-03 16:00:00+00:00,[]
10020,['Application_270274288'],Complete,2023-01-03 16:00:00+00:00,[]
10021,['Application_270274288'],Accept,2023-01-03 16:00:00+00:00,[]
10022,['Application_270274288'],Create offer,2023-01-03 16:00:00+00:00,['Offer_294176435']
10023,['Application_270274288'],Create offer,2023-01-03 16:00:00+00:00,['Offer_517883971']
10024,[],Send,2023-01-03 16:00:00+00:00,['Offer_517883971']
10025,[],Send,2023-01-03 16:00:00+00:00,['Offer_294176435']
10026,[],Call,2023-01-03 16:00:00+00:00,['Offer_294176435']
10027,['Application_270274288'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_517883971', 'Offer_294176435']"
10028,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_517883971']
10029,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_294176435']
10044,['Application_1681532443'],Create application,2023-01-03 16:00:00+00:00,[]
10045,['Application_1681532443'],Complete,2023-01-03 16:00:00+00:00,[]
10046,['Application_1681532443'],Accept,2023-01-03 16:00:00+00:00,[]
10047,['Application_1681532443'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1038450855']
10048,['Application_1681532443'],Create offer,2023-01-03 16:00:00+00:00,['Offer_823666448']
10049,[],Send,2023-01-03 16:00:00+00:00,['Offer_823666448']
10050,[],Send,2023-01-03 16:00:00+00:00,['Offer_1038450855']
10051,[],Call,2023-01-03 16:00:00+00:00,['Offer_1038450855']
10052,['Application_1681532443'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_823666448', 'Offer_1038450855']"
10053,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_823666448']
10054,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1038450855']
10102,['Application_1342079196'],Create application,2023-01-03 16:00:00+00:00,[]
10103,['Application_1342079196'],Submit,2023-01-03 16:00:00+00:00,[]
10104,['Application_1342079196'],Complete,2023-01-03 16:00:00+00:00,[]
10105,['Application_1342079196'],Accept,2023-01-03 16:00:00+00:00,[]
10106,['Application_1342079196'],Create offer,2023-01-03 16:00:00+00:00,['Offer_829691741']
10107,[],Send,2023-01-03 16:00:00+00:00,['Offer_829691741']
10108,[],Call,2023-01-03 16:00:00+00:00,['Offer_829691741']
10109,['Application_1342079196'],Create offer,2023-01-03 16:00:00+00:00,['Offer_454969749']
10110,[],Send,2023-01-03 16:00:00+00:00,['Offer_454969749']
10111,['Application_1342079196'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_454969749', 'Offer_829691741']"
10112,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_454969749']
10113,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_829691741']
10143,['Application_1329696843'],Create application,2023-01-03 16:00:00+00:00,[]
10144,['Application_1329696843'],Complete,2023-01-03 16:00:00+00:00,[]
10145,['Application_1329696843'],Accept,2023-01-03 16:00:00+00:00,[]
10146,['Application_1329696843'],Create offer,2023-01-03 16:00:00+00:00,['Offer_525792284']
10147,[],Send,2023-01-03 16:00:00+00:00,['Offer_525792284']
10148,[],Call,2023-01-03 16:00:00+00:00,['Offer_525792284']
10149,['Application_1329696843'],Create offer,2023-01-03 16:00:00+00:00,['Offer_635033671']
10150,[],Send,2023-01-03 16:00:00+00:00,['Offer_635033671']
10151,['Application_1329696843'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_635033671', 'Offer_525792284']"
10152,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_635033671']
10153,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_525792284']
10217,['Application_2115135884'],Create application,2023-01-03 16:00:00+00:00,[]
10218,['Application_2115135884'],Submit,2023-01-03 16:00:00+00:00,[]
10219,['Application_2115135884'],Complete,2023-01-03 16:00:00+00:00,[]
10220,['Application_2115135884'],Accept,2023-01-03 16:00:00+00:00,[]
10221,['Application_2115135884'],Create offer,2023-01-03 16:00:00+00:00,['Offer_560627805']
10222,[],Send,2023-01-03 16:00:00+00:00,['Offer_560627805']
10223,[],Call,2023-01-03 16:00:00+00:00,['Offer_560627805']
10224,['Application_2115135884'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1543295116']
10225,[],Send,2023-01-03 16:00:00+00:00,['Offer_1543295116']
10226,['Application_2115135884'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1543295116', 'Offer_560627805']"
10227,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1543295116']
10228,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_560627805']
10229,['Application_2030977794'],Create application,2023-01-03 16:00:00+00:00,[]
10230,['Application_2030977794'],Submit,2023-01-03 16:00:00+00:00,[]
10231,['Application_2030977794'],Complete,2023-01-03 16:00:00+00:00,[]
10232,['Application_2030977794'],Accept,2023-01-03 16:00:00+00:00,[]
10233,['Application_2030977794'],Create offer,2023-01-03 16:00:00+00:00,['Offer_287269517']
10234,[],Send,2023-01-03 16:00:00+00:00,['Offer_287269517']
10235,[],Call,2023-01-03 16:00:00+00:00,['Offer_287269517']
10236,['Application_2030977794'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1231501052']
10237,[],Send,2023-01-03 16:00:00+00:00,['Offer_1231501052']
10238,['Application_2030977794'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1231501052', 'Offer_287269517']"
10239,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1231501052']
10240,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_287269517']
10241,['Application_71116760'],Create application,2023-01-03 16:00:00+00:00,[]
10242,['Application_71116760'],Submit,2023-01-03 16:00:00+00:00,[]
10243,['Application_71116760'],Complete,2023-01-03 16:00:00+00:00,[]
10244,['Application_71116760'],Accept,2023-01-03 16:00:00+00:00,[]
10245,['Application_71116760'],Create offer,2023-01-03 16:00:00+00:00,['Offer_56954902']
10246,['Application_71116760'],Create offer,2023-01-03 16:00:00+00:00,['Offer_558362012']
10247,[],Send,2023-01-03 16:00:00+00:00,['Offer_558362012']
10248,[],Send,2023-01-03 16:00:00+00:00,['Offer_56954902']
10249,[],Call,2023-01-03 16:00:00+00:00,['Offer_56954902']
10250,['Application_71116760'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_558362012', 'Offer_56954902']"
10251,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_558362012']
10252,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_56954902']
10253,['Application_1368065414'],Create application,2023-01-03 16:00:00+00:00,[]
10254,['Application_1368065414'],Submit,2023-01-03 16:00:00+00:00,[]
10255,['Application_1368065414'],Complete,2023-01-03 16:00:00+00:00,[]
10256,['Application_1368065414'],Accept,2023-01-03 16:00:00+00:00,[]
10257,['Application_1368065414'],Create offer,2023-01-03 16:00:00+00:00,['Offer_667547823']
10258,[],Send,2023-01-03 16:00:00+00:00,['Offer_667547823']
10259,[],Call,2023-01-03 16:00:00+00:00,['Offer_667547823']
10260,['Application_1368065414'],Create offer,2023-01-03 16:00:00+00:00,['Offer_977940047']
10261,[],Send,2023-01-03 16:00:00+00:00,['Offer_977940047']
10262,['Application_1368065414'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_667547823', 'Offer_977940047']"
10263,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_977940047']
10264,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_667547823']
10339,['Application_306247214'],Create application,2023-01-03 16:00:00+00:00,[]
10340,['Application_306247214'],Complete,2023-01-03 16:00:00+00:00,[]
