event_id,A,event_activity,event_timestamp,O,event_CaseID,event_variant
5217,[],Send,42415.47886,['Offer_1876793687'],Application_350290729,[2]
5218,[],Send,42415.47887,['Offer_427733014'],Application_350290729,[2]
5219,[],Call,42415.47887,['Offer_427733014'],Application_350290729,[2]
5220,['Application_350290729'],Cancel application,42446.33376,"['Offer_427733014', 'Offer_1876793687']",Application_350290729,[2]
5221,[],Cancel offer,42446.33376,['Offer_1876793687'],Application_350290729,[2]
5222,[],Cancel offer,42446.33376,['Offer_427733014'],Application_350290729,[2]
5263,['Application_2003070856'],Create application,42412.9755,[],Application_2003070856,[0]
5264,['Application_2003070856'],Submit,42412.9755,[],Application_2003070856,[0]
5265,['Application_2003070856'],Complete,42413.45608,[],Application_2003070856,[0]
5266,['Application_2003070856'],Accept,42413.46195,[],Application_2003070856,[0]
5267,['Application_2003070856'],Create offer,42413.46737,['Offer_642004521'],Application_2003070856,[0]
5268,['Application_2003070856'],Create offer,42413.46776,['Offer_1539357362'],Application_2003070856,[0]
5269,[],Send,42413.46929,['Offer_1539357362'],Application_2003070856,[0]
5270,[],Send,42413.46929,['Offer_642004521'],Application_2003070856,[0]
5271,[],Call,42413.46929,['Offer_642004521'],Application_2003070856,[0]
5272,['Application_2003070856'],Cancel application,42444.33394,"['Offer_1539357362', 'Offer_642004521']",Application_2003070856,[0]
5273,[],Cancel offer,42444.33394,['Offer_1539357362'],Application_2003070856,[0]
5274,[],Cancel offer,42444.33394,['Offer_642004521'],Application_2003070856,[0]
5275,['Application_1970365711'],Create application,42413.47877,[],Application_1970365711,[1]
5276,['Application_1970365711'],Complete,42413.47877,[],Application_1970365711,[1]
5277,['Application_1970365711'],Accept,42413.48189,[],Application_1970365711,[1]
5278,['Application_1970365711'],Create offer,42413.48451,['Offer_1192784610'],Application_1970365711,[1]
5279,['Application_1970365711'],Create offer,42413.48483,['Offer_1220847337'],Application_1970365711,[1]
5280,[],Send,42413.48633,['Offer_1220847337'],Application_1970365711,[1]
5281,[],Send,42413.48633,['Offer_1192784610'],Application_1970365711,[1]
5282,[],Call,42413.48633,['Offer_1192784610'],Application_1970365711,[1]
5283,['Application_1970365711'],Cancel application,42444.33391,"['Offer_1192784610', 'Offer_1220847337']",Application_1970365711,[1]
5284,[],Cancel offer,42444.33391,['Offer_1220847337'],Application_1970365711,[1]
5285,[],Cancel offer,42444.33391,['Offer_1192784610'],Application_1970365711,[1]
5312,['Application_2046997339'],Create application,42414.35673,[],Application_2046997339,[5]
5313,['Application_2046997339'],Submit,42414.35673,[],Application_2046997339,[5]
5314,['Application_2046997339'],Complete,42415.80377,[],Application_2046997339,[5]
5315,['Application_2046997339'],Accept,42422.41218,[],Application_2046997339,[5]
5316,['Application_2046997339'],Create offer,42422.41256,['Offer_1561449968'],Application_2046997339,[5]
5317,['Application_2046997339'],Create offer,42422.41298,['Offer_487984054'],Application_2046997339,[5]
5318,[],Cancel offer,42422.41318,['Offer_1561449968'],Application_2046997339,[5]
5319,[],Send,42422.41334,['Offer_487984054'],Application_2046997339,[5]
5320,[],Call,42422.41334,['Offer_487984054'],Application_2046997339,[5]
5321,['Application_2046997339'],Cancel application,42453.33384,"['Offer_487984054', 'Offer_1561449968']",Application_2046997339,[5]
5322,[],Cancel offer,42453.33384,['Offer_487984054'],Application_2046997339,[5]
5323,['Application_981497061'],Create application,42414.51644,[],Application_981497061,[0]
5324,['Application_981497061'],Submit,42414.51644,[],Application_981497061,[0]
5325,['Application_981497061'],Complete,42415.43354,[],Application_981497061,[0]
5326,['Application_981497061'],Accept,42415.43779,[],Application_981497061,[0]
5327,['Application_981497061'],Create offer,42415.44053,['Offer_782449406'],Application_981497061,[0]
5328,[],Send,42415.44069,['Offer_782449406'],Application_981497061,[0]
5329,[],Call,42415.44069,['Offer_782449406'],Application_981497061,[0]
5330,['Application_981497061'],Create offer,42415.73782,['Offer_791570054'],Application_981497061,[0]
5331,[],Send,42415.73802,['Offer_791570054'],Application_981497061,[0]
5332,['Application_981497061'],Cancel application,42446.33403,"['Offer_782449406', 'Offer_791570054']",Application_981497061,[0]
5333,[],Cancel offer,42446.33403,['Offer_791570054'],Application_981497061,[0]
5334,[],Cancel offer,42446.33403,['Offer_782449406'],Application_981497061,[0]
5347,['Application_1894225872'],Create application,42414.693,[],Application_1894225872,[0]
5348,['Application_1894225872'],Submit,42414.693,[],Application_1894225872,[0]
5349,['Application_1894225872'],Complete,42415.69577,[],Application_1894225872,[0]
5350,['Application_1894225872'],Accept,42416.82152,[],Application_1894225872,[0]
5351,['Application_1894225872'],Create offer,42416.82379,['Offer_27046182'],Application_1894225872,[0]
5352,['Application_1894225872'],Create offer,42416.82402,['Offer_169833277'],Application_1894225872,[0]
5353,[],Send,42416.82464,['Offer_169833277'],Application_1894225872,[0]
5354,[],Send,42416.82464,['Offer_27046182'],Application_1894225872,[0]
5355,[],Call,42416.82464,['Offer_27046182'],Application_1894225872,[0]
5356,['Application_1894225872'],Cancel application,42447.33381,"['Offer_169833277', 'Offer_27046182']",Application_1894225872,[0]
5357,[],Cancel offer,42447.33381,['Offer_169833277'],Application_1894225872,[0]
5358,[],Cancel offer,42447.33381,['Offer_27046182'],Application_1894225872,[0]
5359,['Application_82697402'],Create application,42414.72575,[],Application_82697402,[3]
5360,['Application_82697402'],Submit,42414.72575,[],Application_82697402,[3]
5361,['Application_82697402'],Complete,42415.70233,[],Application_82697402,[3]
5362,['Application_82697402'],Accept,42415.70714,[],Application_82697402,[3]
5363,['Application_82697402'],Create offer,42415.71009,['Offer_608729188'],Application_82697402,[3]
5364,['Application_82697402'],Create offer,42415.71048,['Offer_102393901'],Application_82697402,[3]
5365,['Application_82697402'],Create offer,42415.71106,['Offer_971464051'],Application_82697402,[3]
5366,[],Send,42415.71291,['Offer_971464051'],Application_82697402,[3]
5367,[],Send,42415.71291,['Offer_102393901'],Application_82697402,[3]
5368,[],Send,42415.71291,['Offer_608729188'],Application_82697402,[3]
5369,[],Call,42415.71291,['Offer_608729188'],Application_82697402,[3]
5370,['Application_82697402'],Cancel application,42446.3336,"['Offer_608729188', 'Offer_971464051', 'Offer_102393901']",Application_82697402,[3]
5371,[],Cancel offer,42446.3336,['Offer_971464051'],Application_82697402,[3]
5372,[],Cancel offer,42446.3336,['Offer_102393901'],Application_82697402,[3]
5373,[],Cancel offer,42446.3336,['Offer_608729188'],Application_82697402,[3]
5374,['Application_725453768'],Create application,42414.80047,[],Application_725453768,[2]
5375,['Application_725453768'],Submit,42414.80047,[],Application_725453768,[2]
5376,['Application_725453768'],Handle leads,42415.3635,[],Application_725453768,[2]
5377,['Application_725453768'],Complete,42415.36433,[],Application_725453768,[2]
5378,['Application_725453768'],Accept,42416.74298,[],Application_725453768,[2]
5379,['Application_725453768'],Create offer,42416.74539,['Offer_2043928554'],Application_725453768,[2]
5380,['Application_725453768'],Create offer,42416.74568,['Offer_1542186575'],Application_725453768,[2]
5381,[],Send,42416.74634,['Offer_1542186575'],Application_725453768,[2]
5382,[],Send,42416.74634,['Offer_2043928554'],Application_725453768,[2]
5383,[],Call,42416.74634,['Offer_2043928554'],Application_725453768,[2]
5384,['Application_725453768'],Cancel application,42447.33358,"['Offer_1542186575', 'Offer_2043928554']",Application_725453768,[2]
5385,[],Cancel offer,42447.33358,['Offer_1542186575'],Application_725453768,[2]
5386,[],Cancel offer,42447.33358,['Offer_2043928554'],Application_725453768,[2]
5387,['Application_1624801567'],Create application,42414.87592,[],Application_1624801567,[0]
5388,['Application_1624801567'],Submit,42414.87592,[],Application_1624801567,[0]
5389,['Application_1624801567'],Complete,42415.8595,[],Application_1624801567,[0]
5390,['Application_1624801567'],Accept,42415.86704,[],Application_1624801567,[0]
5391,['Application_1624801567'],Create offer,42415.86963,['Offer_961208770'],Application_1624801567,[0]
5392,['Application_1624801567'],Create offer,42415.87032,['Offer_493477639'],Application_1624801567,[0]
5393,[],Send,42415.87059,['Offer_493477639'],Application_1624801567,[0]
5394,[],Send,42415.87059,['Offer_961208770'],Application_1624801567,[0]
5395,[],Call,42415.87059,['Offer_961208770'],Application_1624801567,[0]
5396,['Application_1624801567'],Cancel application,42446.33374,"['Offer_961208770', 'Offer_493477639']",Application_1624801567,[0]
5397,[],Cancel offer,42446.33374,['Offer_493477639'],Application_1624801567,[0]
5398,[],Cancel offer,42446.33374,['Offer_961208770'],Application_1624801567,[0]
5399,['Application_1590317013'],Create application,42414.96922,[],Application_1590317013,[3]
5400,['Application_1590317013'],Submit,42414.96922,[],Application_1590317013,[3]
5401,['Application_1590317013'],Complete,42416.39393,[],Application_1590317013,[3]
5402,['Application_1590317013'],Accept,42417.85691,[],Application_1590317013,[3]
5403,['Application_1590317013'],Create offer,42417.86493,['Offer_190239752'],Application_1590317013,[3]
5404,[],Send,42417.87023,['Offer_190239752'],Application_1590317013,[3]
5405,[],Call,42417.87023,['Offer_190239752'],Application_1590317013,[3]
5406,['Application_1590317013'],Create offer,42422.47831,['Offer_1370687031'],Application_1590317013,[3]
5407,[],Send,42422.4787,['Offer_1370687031'],Application_1590317013,[3]
5408,['Application_1590317013'],Create offer,42423.69011,['Offer_952166658'],Application_1590317013,[3]
5409,[],Send,42423.69043,['Offer_952166658'],Application_1590317013,[3]
5410,['Application_1590317013'],Cancel application,42454.3342,"['Offer_952166658', 'Offer_1370687031', 'Offer_190239752']",Application_1590317013,[3]
5411,[],Cancel offer,42454.3342,['Offer_952166658'],Application_1590317013,[3]
5412,[],Cancel offer,42454.3342,['Offer_1370687031'],Application_1590317013,[3]
5413,[],Cancel offer,42454.3342,['Offer_190239752'],Application_1590317013,[3]
5426,['Application_1079354715'],Create application,42415.47909,[],Application_1079354715,[7]
5427,['Application_1079354715'],Submit,42415.47909,[],Application_1079354715,[7]
5428,['Application_1079354715'],Complete,42415.76425,[],Application_1079354715,[7]
5429,['Application_1079354715'],Accept,42416.52878,[],Application_1079354715,[7]
5430,['Application_1079354715'],Create offer,42416.53138,['Offer_49634253'],Application_1079354715,[7]
5431,[],Send,42416.53165,['Offer_49634253'],Application_1079354715,[7]
5432,[],Call,42416.53166,['Offer_49634253'],Application_1079354715,[7]
5433,[],Cancel offer,42416.53275,['Offer_49634253'],Application_1079354715,[7]
5434,['Application_1079354715'],Create offer,42416.53309,['Offer_508627874'],Application_1079354715,[7]
5435,[],Send,42416.53326,['Offer_508627874'],Application_1079354715,[7]
5436,['Application_1079354715'],Cancel application,42447.33367,"['Offer_49634253', 'Offer_508627874']",Application_1079354715,[7]
5437,[],Cancel offer,42447.33367,['Offer_508627874'],Application_1079354715,[7]
5438,['Application_486659783'],Create application,42415.51576,[],Application_486659783,[4]
5439,['Application_486659783'],Submit,42415.51577,[],Application_486659783,[4]
5440,['Application_486659783'],Accept,42415.51971,[],Application_486659783,[4]
5441,['Application_486659783'],Create offer,42415.52286,['Offer_160683690'],Application_486659783,[4]
5442,['Application_486659783'],Create offer,42415.52346,['Offer_1629963719'],Application_486659783,[4]
5443,[],Send,42415.52369,['Offer_1629963719'],Application_486659783,[4]
5444,[],Send,42415.52369,['Offer_160683690'],Application_486659783,[4]
5445,[],Call,42415.52369,['Offer_160683690'],Application_486659783,[4]
5446,['Application_486659783'],Cancel application,42446.33354,"['Offer_1629963719', 'Offer_160683690']",Application_486659783,[4]
5447,[],Cancel offer,42446.33354,['Offer_1629963719'],Application_486659783,[4]
5448,[],Cancel offer,42446.33354,['Offer_160683690'],Application_486659783,[4]
5449,['Application_441916641'],Create application,42415.52441,[],Application_441916641,[2]
5450,['Application_441916641'],Submit,42415.52441,[],Application_441916641,[2]
5451,['Application_441916641'],Handle leads,42415.52466,[],Application_441916641,[2]
5452,['Application_441916641'],Complete,42415.76401,[],Application_441916641,[2]
5453,['Application_441916641'],Accept,42416.81803,[],Application_441916641,[2]
5454,['Application_441916641'],Create offer,42416.82063,['Offer_1376681135'],Application_441916641,[2]
5455,['Application_441916641'],Create offer,42416.82085,['Offer_286879248'],Application_441916641,[2]
5456,[],Send,42416.8215,['Offer_286879248'],Application_441916641,[2]
5457,[],Send,42416.8215,['Offer_1376681135'],Application_441916641,[2]
5458,[],Call,42416.8215,['Offer_1376681135'],Application_441916641,[2]
5459,['Application_441916641'],Cancel application,42447.33383,"['Offer_1376681135', 'Offer_286879248']",Application_441916641,[2]
5460,[],Cancel offer,42447.33383,['Offer_286879248'],Application_441916641,[2]
5461,[],Cancel offer,42447.33383,['Offer_1376681135'],Application_441916641,[2]
5478,['Application_682105044'],Create application,42415.6088,[],Application_682105044,[6]
5479,['Application_682105044'],Complete,42415.6088,[],Application_682105044,[6]
5480,['Application_682105044'],Accept,42415.61175,[],Application_682105044,[6]
5481,['Application_682105044'],Create offer,42415.61469,['Offer_1411999242'],Application_682105044,[6]
5482,['Application_682105044'],Create offer,42415.6161,['Offer_534663982'],Application_682105044,[6]
5483,['Application_682105044'],Create offer,42415.61634,['Offer_539810345'],Application_682105044,[6]
5484,[],Send,42415.61706,['Offer_539810345'],Application_682105044,[6]
5485,[],Send,42415.61706,['Offer_534663982'],Application_682105044,[6]
5486,[],Send,42415.61706,['Offer_1411999242'],Application_682105044,[6]
5487,[],Call,42415.61706,['Offer_1411999242'],Application_682105044,[6]
5488,['Application_682105044'],Cancel application,42446.334,"['Offer_534663982', 'Offer_1411999242', 'Offer_539810345']",Application_682105044,[6]
5489,[],Cancel offer,42446.334,['Offer_539810345'],Application_682105044,[6]
